"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.725,41.675,"AutWin","M","M_AutWin"
"Prionace glauca",17.775,41.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.925,41.625,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",18,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",18,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.05,41.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.1,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.125,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.125,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.15,41.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.2,41.35,"AutWin","M","M_AutWin"
