"species","dd long","dd lat","season","sex","group"
"Prionace glauca",-2.771,35.626,"AutWin","F","F_AutWin"
"Prionace glauca",-3.332,35.573,"AutWin","F","F_AutWin"
"Prionace glauca",-4.01,35.544,"AutWin","F","F_AutWin"
"Prionace glauca",-3.798,35.544,"AutWin","F","F_AutWin"
"Prionace glauca",-3.76,35.861,"AutWin","F","F_AutWin"
"Prionace glauca",-3.675,35.999,"AutWin","F","F_AutWin"
"Prionace glauca",-3.984,36.243,"AutWin","F","F_AutWin"
"Prionace glauca",-4.325,36.606,"AutWin","F","F_AutWin"
"Prionace glauca",-5.144,36.117,"AutWin","F","F_AutWin"
"Prionace glauca",3.913783,43.143225,"AutWin","F","F_AutWin"
"Prionace glauca",6.152617,42.87177,"AutWin","F","F_AutWin"
"Prionace glauca",6.152617,42.87177,"AutWin","F","F_AutWin"
"Prionace glauca",3.375633,43.06387,"AutWin","F","F_AutWin"
"Prionace glauca",3.375633,43.06387,"AutWin","F","F_AutWin"
"Prionace glauca",17.11,41.8926666666667,"AutWin","F","F_AutWin"
"Prionace glauca",17.1225,41.802,"AutWin","F","F_AutWin"
"Prionace glauca",17.155,41.755,"AutWin","F","F_AutWin"
"Prionace glauca",17.2102666666667,41.6875166666667,"AutWin","F","F_AutWin"
"Prionace glauca",17.3678333333333,41.5141666666667,"AutWin","F","F_AutWin"
"Prionace glauca",17.2484166666667,41.9206833333333,"AutWin","F","F_AutWin"
"Prionace glauca",17.2555833333333,41.8970833333333,"AutWin","F","F_AutWin"
"Prionace glauca",17.3828333333333,41.6345833333333,"AutWin","F","F_AutWin"
"Prionace glauca",16.7278333333333,41.5772333333333,"AutWin","F","F_AutWin"
"Prionace glauca",17.5690666666667,41.2845333333333,"AutWin","F","F_AutWin"
"Prionace glauca",16.9574666666667,41.7845833333333,"AutWin","F","F_AutWin"
"Prionace glauca",18.08295,40.86285,"AutWin","F","F_AutWin"
"Prionace glauca",17.4374166666667,41.5186833333333,"AutWin","F","F_AutWin"
"Prionace glauca",16.5403166666667,42.13805,"AutWin","F","F_AutWin"
"Prionace glauca",16.4747166666667,42.0707166666667,"AutWin","F","F_AutWin"
"Prionace glauca",17.125,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.125,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.15,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.15,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.15,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.15,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.15,41.85,"AutWin","F","F_AutWin"
"Prionace glauca",17.175,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.175,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.175,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.175,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.175,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.2,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.225,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.25,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.25,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.25,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.25,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.25,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.3,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.325,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",17.35,41.8,"AutWin","F","F_AutWin"
"Prionace glauca",17.375,41.8,"AutWin","F","F_AutWin"
"Prionace glauca",17.375,41.775,"AutWin","F","F_AutWin"
"Prionace glauca",17.4,41.75,"AutWin","F","F_AutWin"
"Prionace glauca",17.425,41.75,"AutWin","F","F_AutWin"
"Prionace glauca",17.45,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.45,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.45,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.45,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.475,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.475,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.475,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.475,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.5,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.5,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.5,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.525,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.525,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.525,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.525,41.7,"AutWin","F","F_AutWin"
