"species","dd long","dd lat","season","sex","group"
"Prionace glauca",9.945,41.09516,"SprSum","F","F_SprSum"
"Prionace glauca",10.11,41.11175,"SprSum","F","F_SprSum"
"Prionace glauca",10.116,41.15008,"SprSum","F","F_SprSum"
"Prionace glauca",10.181,41.16637,"SprSum","F","F_SprSum"
"Prionace glauca",10.102,41.20159,"SprSum","F","F_SprSum"
"Prionace glauca",10.039,41.20063,"SprSum","F","F_SprSum"
"Prionace glauca",9.844,41.27604,"SprSum","F","F_SprSum"
"Prionace glauca",9.977,41.31846,"SprSum","F","F_SprSum"
"Prionace glauca",10.079,41.2832,"SprSum","F","F_SprSum"
"Prionace glauca",10.133,41.35888,"SprSum","F","F_SprSum"
"Prionace glauca",9.88,41.44402,"SprSum","F","F_SprSum"
"Prionace glauca",9.793,41.43771,"SprSum","F","F_SprSum"
"Prionace glauca",9.786,41.48071,"SprSum","F","F_SprSum"
"Prionace glauca",9.739,41.43067,"SprSum","F","F_SprSum"
"Prionace glauca",9.504,41.44027,"SprSum","F","F_SprSum"
"Prionace glauca",9.742,41.55593,"SprSum","F","F_SprSum"
"Prionace glauca",9.754,41.60931,"SprSum","F","F_SprSum"
"Prionace glauca",9.999,41.64542,"SprSum","F","F_SprSum"
"Prionace glauca",10.238,41.53391,"SprSum","F","F_SprSum"
"Prionace glauca",10.565,41.39576,"SprSum","F","F_SprSum"
"Prionace glauca",10.406,41.71957,"SprSum","F","F_SprSum"
"Prionace glauca",10.334,41.80002,"SprSum","F","F_SprSum"
"Prionace glauca",9.864,41.88564,"SprSum","F","F_SprSum"
"Prionace glauca",9.893,41.92983,"SprSum","F","F_SprSum"
"Prionace glauca",10.304,42.00938,"SprSum","F","F_SprSum"
"Prionace glauca",10.294,42.07858,"SprSum","F","F_SprSum"
"Prionace glauca",9.859,42.26731,"SprSum","F","F_SprSum"
"Prionace glauca",10.236,42.47853,"SprSum","F","F_SprSum"
"Prionace glauca",9.61,43.69558,"SprSum","F","F_SprSum"
"Prionace glauca",5.637,42.9393,"SprSum","F","F_SprSum"
"Prionace glauca",5.381,42.78041,"SprSum","F","F_SprSum"
"Prionace glauca",1.056,37.41816,"SprSum","F","F_SprSum"
"Prionace glauca",2.727,37.88414,"SprSum","F","F_SprSum"
"Prionace glauca",1.132,38.27528,"SprSum","F","F_SprSum"
"Prionace glauca",0.942,38.26428,"SprSum","F","F_SprSum"
"Prionace glauca",0.784,38.27985,"SprSum","F","F_SprSum"
"Prionace glauca",0.938,38.46309,"SprSum","F","F_SprSum"
"Prionace glauca",0.875,38.54991,"SprSum","F","F_SprSum"
"Prionace glauca",0.845,38.62436,"SprSum","F","F_SprSum"
"Prionace glauca",0.249,37.8169,"SprSum","F","F_SprSum"
"Prionace glauca",0.57,37.73344,"SprSum","F","F_SprSum"
"Prionace glauca",0.436,38.18809,"SprSum","F","F_SprSum"
"Prionace glauca",0.251,38.13654,"SprSum","F","F_SprSum"
"Prionace glauca",0.68,38.08373,"SprSum","F","F_SprSum"
"Prionace glauca",0.665,37.97034,"SprSum","F","F_SprSum"
"Prionace glauca",0.239,38.58331,"SprSum","F","F_SprSum"
"Prionace glauca",10.211,41.861,"SprSum","F","F_SprSum"
"Prionace glauca",9.83,41.958,"SprSum","F","F_SprSum"
"Prionace glauca",9.798,42.01,"SprSum","F","F_SprSum"
"Prionace glauca",9.814,42.285,"SprSum","F","F_SprSum"
"Prionace glauca",9.874,42.431,"SprSum","F","F_SprSum"
