"species","dd long","dd lat","sex"
"Prionace glauca",5.381,42.78041,"F"
"Prionace glauca",-1.991,36.577,"F"
"Prionace glauca",-2.307,36.622,"F"
"Prionace glauca",-2.443,36.595,"F"
"Prionace glauca",-2.813,36.452,"F"
"Prionace glauca",-3.686,36.243,"F"
"Prionace glauca",-3.507,35.653,"F"
"Prionace glauca",-2.009,35.39,"F"
"Prionace glauca",-1.936,35.71,"F"
"Prionace glauca",-2.21,36.037,"F"
"Prionace glauca",-1.577,36.552,"F"
"Prionace glauca",-0.948,36.686,"F"
"Prionace glauca",-0.603,36.798,"F"
"Prionace glauca",1.65,37.423,"F"
"Prionace glauca",1.056,37.41816,"F"
"Prionace glauca",2.727,37.88414,"F"
"Prionace glauca",2.12,38.537,"F"
"Prionace glauca",1.132,38.27528,"F"
"Prionace glauca",0.942,38.26428,"F"
"Prionace glauca",0.784,38.27985,"F"
"Prionace glauca",0.938,38.46309,"F"
"Prionace glauca",0.875,38.54991,"F"
"Prionace glauca",0.845,38.62436,"F"
"Prionace glauca",0.249,37.8169,"F"
"Prionace glauca",0.57,37.73344,"F"
"Prionace glauca",0.436,38.18809,"F"
"Prionace glauca",0.251,38.13654,"F"
"Prionace glauca",0.68,38.08373,"F"
"Prionace glauca",0.665,37.97034,"F"
"Prionace glauca",0.239,38.58331,"F"
"Prionace glauca",7.138,41.562,"F"
"Prionace glauca",12.254,39.828,"F"
"Prionace glauca",13.021,39.852,"F"
"Prionace glauca",12.987,39.875,"F"
"Prionace glauca",12.813,40.377,"F"
"Prionace glauca",12.621,40.973,"F"
"Prionace glauca",10.351,40.777,"F"
"Prionace glauca",9.665,41.34,"F"
"Prionace glauca",9.615,41.372,"F"
"Prionace glauca",10.143,41.744,"F"
"Prionace glauca",10.211,41.861,"F"
"Prionace glauca",10.068,41.905,"F"
"Prionace glauca",10.33,41.918,"F"
"Prionace glauca",10.182,41.977,"F"
"Prionace glauca",10.013,41.93,"F"
"Prionace glauca",10.043,41.955,"F"
"Prionace glauca",10.03,42.032,"F"
"Prionace glauca",9.798,41.916,"F"
"Prionace glauca",9.77,41.951,"F"
"Prionace glauca",9.83,41.958,"F"
"Prionace glauca",9.798,42.01,"F"
"Prionace glauca",9.756,42.061,"F"
"Prionace glauca",9.871,42.063,"F"
"Prionace glauca",10.116,42.069,"F"
"Prionace glauca",10.139,42.088,"F"
"Prionace glauca",10.174,42.069,"F"
"Prionace glauca",10.21,42.077,"F"
"Prionace glauca",10.106,42.138,"F"
"Prionace glauca",10.11,42.153,"F"
"Prionace glauca",9.787,42.177,"F"
"Prionace glauca",9.809,42.188,"F"
"Prionace glauca",9.724,42.213,"F"
"Prionace glauca",9.688,42.257,"F"
"Prionace glauca",9.823,42.262,"F"
"Prionace glauca",9.776,42.261,"F"
"Prionace glauca",9.814,42.285,"F"
"Prionace glauca",9.745,42.292,"F"
"Prionace glauca",9.805,42.319,"F"
"Prionace glauca",9.894,42.335,"F"
"Prionace glauca",9.86,42.356,"F"
"Prionace glauca",9.779,42.34,"F"
"Prionace glauca",9.738,42.355,"F"
"Prionace glauca",9.784,42.394,"F"
"Prionace glauca",9.742,42.405,"F"
"Prionace glauca",9.782,42.434,"F"
"Prionace glauca",9.824,42.414,"F"
"Prionace glauca",9.874,42.431,"F"
"Prionace glauca",9.813,42.377,"F"
"Prionace glauca",9.983,42.34,"F"
"Prionace glauca",10.081,42.299,"F"
"Prionace glauca",10.204,42.303,"F"
"Prionace glauca",10.346,42.43,"F"
"Prionace glauca",10.476,42.354,"F"
"Prionace glauca",10.515,42.306,"F"
"Prionace glauca",10.503,42.262,"F"
"Prionace glauca",10.507,42.299,"F"
"Prionace glauca",10.517,42.227,"F"
"Prionace glauca",10.58,42.229,"F"
"Prionace glauca",10.724,42.353,"F"
"Prionace glauca",10.735,42.158,"F"
"Prionace glauca",10.872,42.197,"F"
"Prionace glauca",10.908,42.147,"F"
"Prionace glauca",11.208,42.153,"F"
"Prionace glauca",11.124,42.103,"F"
"Prionace glauca",11.116,42.07,"F"
"Prionace glauca",11.12,42.029,"F"
"Prionace glauca",11.094,42.023,"F"
"Prionace glauca",11.014,41.997,"F"
"Prionace glauca",11.08,41.947,"F"
"Prionace glauca",11.141,41.865,"F"
"Prionace glauca",11.177,41.812,"F"
"Prionace glauca",10.956,41.715,"F"
"Prionace glauca",12.567,40.16514,"F"
"Prionace glauca",12.671,39.97356,"F"
"Prionace glauca",12.363,40.01306,"F"
"Prionace glauca",12.821,39.78758,"F"
"Prionace glauca",12.519,39.70646,"F"
"Prionace glauca",11.173,40.04407,"F"
"Prionace glauca",11.84,39.46481,"F"
"Prionace glauca",12.488,39.27921,"F"
"Prionace glauca",13.239,39.22844,"F"
"Prionace glauca",12.706,39.11472,"F"
"Prionace glauca",12.638,38.9657,"F"
"Prionace glauca",11.831,38.84164,"F"
"Prionace glauca",10.746,39.30719,"F"
"Prionace glauca",10.436,38.62947,"F"
"Prionace glauca",10.448,38.603,"F"
"Prionace glauca",10.215,38.5013,"F"
"Prionace glauca",10.86,38.34659,"F"
"Prionace glauca",10.117,38.20598,"F"
"Prionace glauca",10.034,37.93142,"F"
"Prionace glauca",9.899,38.04939,"F"
"Prionace glauca",9.761,38.02864,"F"
"Prionace glauca",9.278,37.85127,"F"
"Prionace glauca",11.124,37.80912,"F"
"Prionace glauca",11.477,37.65027,"F"
"Prionace glauca",11.69,37.67797,"F"
"Prionace glauca",8.086,38.01868,"F"
"Prionace glauca",7.849,37.6636,"F"
"Prionace glauca",7.864,37.42963,"F"
"Prionace glauca",7.532,37.18659,"F"
"Prionace glauca",8.053,37.10535,"F"
"Prionace glauca",6.919,37.75531,"F"
"Prionace glauca",6.698,37.49184,"F"
"Prionace glauca",5.783,37.33728,"F"
"Prionace glauca",6.191,37.13765,"F"
