"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",-0.887,37.447,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-1.547,36.815,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-1.423,36.376,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-0.615,35.797,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-0.774,35.802,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-2.771,35.626,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-3.332,35.573,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-4.01,35.544,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-3.798,35.544,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-3.984,36.243,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",-5.144,36.117,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.84088307155322,42.7945088132634,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.91728743455497,42.8448897033159,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.93166023622047,43.4070716535433,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.93874084778419,43.0185338150289,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.77597350674374,43.1512057803468,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.74945,43.1975009641873,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.74171666666667,43.2065488980716,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.495946,42.59238,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.495946,42.59238,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.913783,43.143225,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.741562,43.186479,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.741562,43.186479,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.930392,43.120129,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.930392,43.120129,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.930392,43.120129,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.930392,43.120129,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",4.147992,43.010262,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.948208,43.267246,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.948208,43.267246,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.948208,43.267246,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.900675,43.195342,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.589833,42.673133,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",4.059575,43.339179,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",4.059575,43.339179,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.930978175,43.16448201,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.811749008,43.27238479,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.705225,43.2594,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.705225,43.2594,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.842892,43.21385,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.842892,43.21385,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.944433,43.1943,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.858533,43.33135,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.858533,43.33135,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.714467,43.29207,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.714467,43.29207,"WinSpr","Juvenile","Juvenile_WinSpr"
"Prionace glauca",3.714467,43.29207,"WinSpr","Juvenile","Juvenile_WinSpr"
