"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",10.143,41.744,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.068,41.905,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.33,41.918,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.182,41.977,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.013,41.93,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.043,41.955,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.03,42.032,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.798,41.916,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.77,41.951,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.756,42.061,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.871,42.063,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.116,42.069,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.139,42.088,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.174,42.069,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.21,42.077,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.106,42.138,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.11,42.153,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.787,42.177,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.809,42.188,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.724,42.213,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.688,42.257,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.823,42.262,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.776,42.261,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.745,42.292,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.805,42.319,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.894,42.335,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.86,42.356,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.779,42.34,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.738,42.355,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.784,42.394,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.742,42.405,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.782,42.434,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.824,42.414,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.813,42.377,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.983,42.34,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.081,42.299,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.204,42.303,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.346,42.43,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.476,42.354,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.515,42.306,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.503,42.262,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.507,42.299,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.517,42.227,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.58,42.229,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.724,42.353,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.735,42.158,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.872,42.197,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.208,42.153,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.124,42.103,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.12,42.029,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.014,41.997,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.08,41.947,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.141,41.865,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.177,41.812,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.956,41.715,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.746,39.30719,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.448,38.603,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.034,37.93142,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.761,38.02864,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.278,37.85127,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",7.532,37.18659,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",8.549,42.61007,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",8.41,42.65201,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.352,35.666,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.394,35.94,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.4,35.967,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.895,37.99,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.558,38.152,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.625,38.119,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.424,38.202,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.09,38.326,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.93,33.9766,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-1.928,35.75827,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-2.102,35.67659,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-2.548,35.61304,"AutWin","Juvenile","Juvenile_AutWin"
