"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",17.7,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","Adult","Adult_AutWin"
