"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";4.5;"fc.H_rm.4.5";0.576147551594613;0.846;0.00614814693816501;0.00262244667569753;0.568107103555401;0.00270550755408576;0.5555;0.21708178182427;0.0966658023528163;0.0030176889255529;0.00185185660605345;0.00131309103036892;50497.8958665152;517.854371045163;3.54278895159672e-113;28
"LQ";4.5;"fc.LQ_rm.4.5";0.57035801447732;0.722;0.0050067741351309;0.00473628715309413;0.561633099616727;0.00591292674550492;0.692;0.10040916292849;0.109603125906567;0.0134498038396359;0.000461680517082179;0.000652914848741041;50159.2479123676;179.206416897505;1.2184681422269e-39;5
"LP";4.5;"fc.LP_rm.4.5";0.571040883221052;0.739;0.00522210085607006;0.00505389061101706;0.565752060890405;0.00586944306967832;0.705;0.134350288425444;0.105430886127078;0.0206560716187435;0.000461680517082179;0.000652914848741041;50102.9900747505;122.948579280477;2.00469542452602e-27;4
"QP";4.5;"fc.QP_rm.4.5";0.57104978897721;0.733;0.00551670390133069;0.00550447116146217;0.565229988629627;0.00655356656286299;0.7385;0.106773123959169;0.104969205609996;0.0200031567700024;0.000461680517082179;0.000652914848741041;50107.0593559216;127.017860451568;2.62068739719029e-28;4
"QH";4.5;"fc.QH_rm.4.5";0.577143841359071;0.836;0.00471896752730239;0.000437959328964247;0.566153709150776;0.0042237421388966;0.7195;0.207182286887658;0.11146182856292;0.00690371224215619;0.00185185660605345;0.00131309103036892;50368.4403294608;388.398833990716;4.57359789074817e-85;32
"LQP";4.5;"fc.LQP_rm.4.5";0.571054690992847;0.74;0.0053860743748419;0.00528631812013255;0.565497394598035;0.00619646530520707;0.7125;0.1209152595829;0.104967494097421;0.0213114069117801;0.000461680517082179;0.000652914848741041;50105.3979914727;125.356496002663;6.01417313705369e-28;5
"LQH";4.5;"fc.LQH_rm.4.5";0.576600744223501;0.829;0.00532357324686988;0.00107821496140228;0.564018851539443;0.00714597443475685;0.717;0.209303607231218;0.109611683469441;0.00690855313074743;0.000925072546739269;2.42044429561094e-06;50389.7477345481;409.706239077997;1.07997512463224e-89;32
"L";5;"fc.L_rm.5";0.569461253595795;0.687;0.00512636162485219;0.00564244094652242;0.56104334911056;0.006477290923803;0.6765;0.140714249456123;0.106815927678325;0.0226148161649666;0.000461680517082179;0.000652914848741041;50184.2933747577;204.251879287607;4.43875446673824e-45;4
"Q";5;"fc.Q_rm.5";0.570076366730723;0.789;0.0051779083183745;0.00472178191728108;0.562744523987589;0.00364077258347878;0.691;0.182433549546129;0.108671207309528;0.0186852248510423;0.000461680517082179;0.000652914848741041;50165.5847087325;185.543213262441;5.12620926935203e-41;4
"P";5;"fc.P_rm.5";0.568631683693001;0.765;0.00765779146606682;0.00286427520375298;0.564032404134132;0.00662225287217621;0.6715;0.127986327394765;0.103119060516517;0.0200079976585936;0.000461680517082179;0.000652914848741041;50098.3979760998;118.356480629707;1.99163592452059e-26;3
"H";5;"fc.H_rm.5";0.575899986972444;0.805;0.00582169773136199;0.00225368026642163;0.568357150255347;0.00273319434452572;0.589;0.272943217538007;0.0975874518744058;0.00563176876481267;0.00138846457639636;0.000657755737332263;50537.3280089997;557.286513529602;9.6998347678737e-122;33
"LQ";5;"fc.LQ_rm.5";0.569799287354719;0.693;0.00510208250764788;0.00540069808157139;0.561259319259529;0.00633445754570368;0.691;0.107480230740355;0.107744423250214;0.0199958954371156;0.000461680517082179;0.000652914848741041;50179.8420553111;199.800559841075;4.11010445017182e-44;5
"LP";5;"fc.LP_rm.5";0.570680828889267;0.713;0.00545753159750079;0.00521949768114242;0.564911119146583;0.00679069768651009;0.6855;0.173241161390704;0.101728884427546;0.0219740035377036;0.000461680517082179;0.000652914848741041;50123.4002339223;143.358738452225;7.41376213022204e-32;4
"QP";5;"fc.QP_rm.5";0.570686064549947;0.704;0.00579123149116539;0.00567270098348371;0.564416409173183;0.00745504485277347;0.688;0.156977705423414;0.102190564944628;0.0226269183864446;0.000461680517082179;0.000652914848741041;50127.8292991448;147.787803674757;8.09616507532991e-33;4
"QH";5;"fc.QH_rm.5";0.576058083392987;0.813;0.00475348879286663;0.00156844449955145;0.564809902357212;0.0045799369388572;0.7135;0.262336615820209;0.111925220592577;0.00624837694911954;0.000461680517082179;0.000652914848741041;50359.6688571447;379.627361674626;3.67247621248162e-83;28
"LQP";5;"fc.LQP_rm.5";0.570647361724918;0.713;0.0055942983274242;0.00540791509781453;0.564690675161188;0.00705213748305953;0.6925;0.163341666454093;0.101267203910464;0.0213210886889625;0.000461680517082179;0.000652914848741041;50125.0010285606;144.959533090543;3.32989476432942e-32;5
"LQH";5;"fc.LQH_rm.5";0.575217015568699;0.825;0.00529850223068873;0.0030206167633042;0.562534671470072;0.00826869385062771;0.6845;0.306177236253775;0.111921797567427;0.00886487723267492;0.000461680517082179;0.000652914848741041;50391.5148106657;411.473315195632;4.46373135215824e-90;31
