"species","dd long","dd lat","season"
"Prionace glauca",5.67638888888889,43.0105555555572,"Spr"
"Prionace glauca",1.82,39.8375,"Spr"
"Prionace glauca",4.11638888888889,43.2833333333334,"Spr"
"Prionace glauca",4.00972222222389,42.9766666666667,"Spr"
"Prionace glauca",3.69444444444444,42.3955555555556,"Spr"
"Prionace glauca",4.03083333333333,43.3897222222222,"Spr"
"Prionace glauca",7.48083333333333,43.0341666666667,"Spr"
"Prionace glauca",3.93333333333336,43.3666666666667,"Spr"
"Prionace glauca",4.05361111111111,43.0847222222222,"Spr"
"Prionace glauca",3.60333333333333,43.1902777777778,"Spr"
"Prionace glauca",4.06444444444444,43.3294444444444,"Spr"
"Prionace glauca",4.37694444444444,42.985,"Spr"
"Prionace glauca",3.49555555555556,43.0991666666667,"Spr"
"Prionace glauca",4.16666666666669,43.3333333333334,"Spr"
"Prionace glauca",3.51388888888889,43.0230555555556,"Spr"
"Prionace glauca",4.03083333333333,42.9591666666667,"Spr"
"Prionace glauca",4.00000000000169,43.3333333333334,"Spr"
"Prionace glauca",7.35916666666667,43.1869444444444,"Spr"
"Prionace glauca",3.77361111111111,43.26,"Spr"
"Prionace glauca",4.21416666666667,43.3422222222222,"Spr"
"Prionace glauca",3.93222222222222,43.2097222222222,"Spr"
"Prionace glauca",3.78472222222222,43.2094444444445,"Spr"
"Prionace glauca",3.75194444444444,43.2994444444444,"Spr"
"Prionace glauca",3.46361111111111,43.2641666666667,"Spr"
"Prionace glauca",4.04416666666667,43.0413888888889,"Spr"
"Prionace glauca",7.215,43.1883333333333,"Spr"
"Prionace glauca",4.05472222222222,42.945,"Spr"
"Prionace glauca",0.583888888988889,38.5136111111111,"Spr"
"Prionace glauca",3.80138888888889,43.1547222222222,"Spr"
"Prionace glauca",3.88944444444444,43.3013888888889,"Spr"
