"species","dd long","dd lat","season"
"Prionace glauca",3.62972222222222,43.2130555555556,"Aut"
"Prionace glauca",3.1275,42.5472222222222,"Aut"
"Prionace glauca",4.23333333333336,43.15,"Aut"
"Prionace glauca",5.50888888888889,43.0147222222239,"Aut"
"Prionace glauca",5.96944444444444,42.7558333333333,"Aut"
"Prionace glauca",3.91666666666669,43.2166666666667,"Aut"
"Prionace glauca",3.57138888888889,43.1966666666667,"Aut"
"Prionace glauca",5.80055555555556,43.0552777777778,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.145,42.7341666666667,"Aut"
"Prionace glauca",3.59833333333333,43.23,"Aut"
"Prionace glauca",3.16194444444444,42.5927777777778,"Aut"
"Prionace glauca",4.15000000000003,43.3166666666667,"Aut"
"Prionace glauca",4.05000000000003,43.3,"Aut"
"Prionace glauca",3.63444444444444,43.245,"Aut"
"Prionace glauca",4.33333333333336,43.2833333333334,"Aut"
"Prionace glauca",3.84666666666667,43.2083333333333,"Aut"
"Prionace glauca",6.08472222222222,42.7569444444444,"Aut"
"Prionace glauca",3.84222222222222,43.3380555555556,"Aut"
"Prionace glauca",3.67277777777778,43.1791666666667,"Aut"
"Prionace glauca",3.84222222222222,43.3380555555556,"Aut"
"Prionace glauca",5.80333333333333,43.0116666666683,"Aut"
"Prionace glauca",3.57916666666667,43.2527777777778,"Aut"
"Prionace glauca",3.705,43.2211111111111,"Aut"
"Prionace glauca",3.32472222222222,42.8236111111111,"Aut"
"Prionace glauca",3.67388888888889,43.2511111111111,"Aut"
"Prionace glauca",4.25000000000003,43.3016666666667,"Aut"
"Prionace glauca",4.90055555555556,43.3502777777778,"Aut"
"Prionace glauca",3.81333333333333,43.1291666666667,"Aut"
"Prionace glauca",3.73111111111111,43.3108333333333,"Aut"
"Prionace glauca",3.69555555555556,43.2288888888889,"Aut"
"Prionace glauca",5.80000000000003,42.9666666666667,"Aut"
"Prionace glauca",4.64277777777778,43.2413888888889,"Aut"
"Prionace glauca",5.66666666666669,42.8666666666667,"Aut"
"Prionace glauca",-1.01111111111278,37.0955555555556,"Aut"
"Prionace glauca",3.41333333333333,42.8472222222222,"Aut"
"Prionace glauca",3.69,43.2983333333333,"Aut"
"Prionace glauca",3.73333333333336,43.295,"Aut"
"Prionace glauca",3.80333333333333,43.2630555555556,"Aut"
"Prionace glauca",3.90000000000003,43.3666666666667,"Aut"
"Prionace glauca",4.91861111111111,43.0961111111111,"Aut"
"Prionace glauca",3.18833333333333,42.7380555555556,"Aut"
"Prionace glauca",4.92805555555556,43.145,"Aut"
"Prionace glauca",3.91666666666669,43.3333333333334,"Aut"
"Prionace glauca",3.10777777777778,42.6686111111111,"Aut"
"Prionace glauca",3.91666666666669,43.3333333333334,"Aut"
"Prionace glauca",3.91666666666669,43.3333333333334,"Aut"
"Prionace glauca",3.87555555555556,43.3030555555556,"Aut"
"Prionace glauca",3.11944444444444,42.6402777777778,"Aut"
"Prionace glauca",3.87666666666667,43.3044444444444,"Aut"
"Prionace glauca",5.66666666666669,43.0000000000017,"Aut"
"Prionace glauca",5.17166666666667,43.0005555555572,"Aut"
"Prionace glauca",3.89472222222222,43.3011111111111,"Aut"
"Prionace glauca",4.74083333333333,43.2694444444444,"Aut"
"Prionace glauca",3.21388888888889,42.91,"Aut"
"Prionace glauca",4.94388888888889,43.2733333333333,"Aut"
"Prionace glauca",5.50333333333333,42.9686111111111,"Aut"
"Prionace glauca",3.59472222222222,43.0061111111128,"Aut"
"Prionace glauca",3.4675,43.1344444444444,"Aut"
"Prionace glauca",4.13944444444444,43.1736111111111,"Aut"
"Prionace glauca",3.73972222222222,43.0863888888889,"Aut"
"Prionace glauca",4.28305555555556,43.29,"Aut"
"Prionace glauca",3.98416666666667,43.3383333333333,"Aut"
