"species","dd long","dd lat","season"
"Prionace glauca",4.925,42.1,"Sum"
"Prionace glauca",4.8,41.95,"Sum"
"Prionace glauca",4.375,41.875,"Sum"
"Prionace glauca",4.375,41.65,"Sum"
"Prionace glauca",4.2,42.2,"Sum"
"Prionace glauca",4.15,42.35,"Sum"
"Prionace glauca",4.4,42.275,"Sum"
"Prionace glauca",4.675,42.175,"Sum"
"Prionace glauca",4.2,42.275,"Sum"
"Prionace glauca",11.221,39.332,"Sum"
"Prionace glauca",11.124,39.3054,"Sum"
"Prionace glauca",10.623,39.5529,"Sum"
"Prionace glauca",10.025,39.7926,"Sum"
"Prionace glauca",11.219,39.6835,"Sum"
"Prionace glauca",11.457,39.813,"Sum"
"Prionace glauca",11.538,39.7209,"Sum"
"Prionace glauca",11.52,39.7451,"Sum"
"Prionace glauca",11.625,40.1094,"Sum"
"Prionace glauca",11.617,40.3885,"Sum"
"Prionace glauca",11.767,40.3677,"Sum"
"Prionace glauca",11.952,40.0598,"Sum"
"Prionace glauca",11.832,39.8505,"Sum"
"Prionace glauca",12.098,39.7379,"Sum"
"Prionace glauca",12.204,39.7081,"Sum"
"Prionace glauca",11.952,39.5378,"Sum"
"Prionace glauca",11.866,39.623,"Sum"
"Prionace glauca",11.514,39.374,"Sum"
"Prionace glauca",12.168,40.0466,"Sum"
"Prionace glauca",12.49,39.7876,"Sum"
"Prionace glauca",12.476,39.738,"Sum"
"Prionace glauca",12.818,39.8319,"Sum"
"Prionace glauca",12.905,39.6696,"Sum"
"Prionace glauca",12.582,39.3988,"Sum"
"Prionace glauca",14.382,39.78,"Sum"
"Prionace glauca",15.204,39.465,"Sum"
"Prionace glauca",15.069,39.3081,"Sum"
"Prionace glauca",14.37,39.1998,"Sum"
"Prionace glauca",14.53,39.2619,"Sum"
"Prionace glauca",14.213,40.2152,"Sum"
"Prionace glauca",14.288,39.9971,"Sum"
"Prionace glauca",13.926,40.4123,"Sum"
"Prionace glauca",13.931,40.3346,"Sum"
"Prionace glauca",13.616,40.3558,"Sum"
"Prionace glauca",13.603,40.5195,"Sum"
"Prionace glauca",12.676,40.5143,"Sum"
"Prionace glauca",12.575,40.5265,"Sum"
"Prionace glauca",12.454,40.5424,"Sum"
"Prionace glauca",12.348,40.5783,"Sum"
"Prionace glauca",12.162,40.5552,"Sum"
"Prionace glauca",14.913,38.23422,"Sum"
"Prionace glauca",14.888,38.8528,"Sum"
"Prionace glauca",14.592,39.4387,"Sum"
"Prionace glauca",14.628,39.46812,"Sum"
"Prionace glauca",14.434,39.69052,"Sum"
"Prionace glauca",14.447,39.82327,"Sum"
"Prionace glauca",14.29,40.07595,"Sum"
"Prionace glauca",14.757,39.82883,"Sum"
"Prionace glauca",15.069,39.8553,"Sum"
"Prionace glauca",15.217,39.8671,"Sum"
"Prionace glauca",15.072,39.70837,"Sum"
"Prionace glauca",14.825,39.70673,"Sum"
"Prionace glauca",14.114,39.9318,"Sum"
"Prionace glauca",13.819,39.70161,"Sum"
"Prionace glauca",13.92,40.81386,"Sum"
"Prionace glauca",12.757,40.27971,"Sum"
"Prionace glauca",12.921,40.77015,"Sum"
"Prionace glauca",11.505,40.76379,"Sum"
"Prionace glauca",9.867,40.92669,"Sum"
"Prionace glauca",11.947,39.30623,"Sum"
"Prionace glauca",11.82,39.57722,"Sum"
"Prionace glauca",14.019,39.94397,"Sum"
"Prionace glauca",12.64,40.93886,"Sum"
"Prionace glauca",12.03,41.35924,"Sum"
"Prionace glauca",11.987,41.6481,"Sum"
"Prionace glauca",11.808,41.87914,"Sum"
"Prionace glauca",11.698,41.73822,"Sum"
"Prionace glauca",11.515,41.79965,"Sum"
"Prionace glauca",11.333,41.95029,"Sum"
