"species","dd long","dd lat","maturity"
"Prionace glauca",13.5754,45.614,"Juvenile"
"Prionace glauca",12.7936666666667,45.3500166666667,"Juvenile"
"Prionace glauca",12.5870833333333,45.1512666666667,"Juvenile"
"Prionace glauca",12.5876666666667,45.1358833333333,"Juvenile"
"Prionace glauca",12.5876666666667,45.1358833333333,"Juvenile"
"Prionace glauca",12.5876666666667,45.1358833333333,"Juvenile"
"Prionace glauca",12.5593,45.05905,"Juvenile"
"Prionace glauca",12.5188666666667,44.7699666666667,"Juvenile"
"Prionace glauca",12.6927,45.0797,"Juvenile"
"Prionace glauca",12.6927,45.0797,"Juvenile"
"Prionace glauca",12.6927,45.0797,"Juvenile"
"Prionace glauca",12.6927,45.0797,"Juvenile"
"Prionace glauca",12.6927,45.0797,"Juvenile"
"Prionace glauca",12.6933,45.0797,"Juvenile"
"Prionace glauca",12.6933,45.0797,"Juvenile"
"Prionace glauca",3.175,42.625,"Juvenile"
"Prionace glauca",3.175,42.625,"Juvenile"
"Prionace glauca",3.175,42.625,"Juvenile"
"Prionace glauca",3.2,42.625,"Juvenile"
"Prionace glauca",3.2,42.625,"Juvenile"
"Prionace glauca",3.175,42.625,"Juvenile"
"Prionace glauca",3.175,42.625,"Juvenile"
"Prionace glauca",3.2,42.625,"Juvenile"
"Prionace glauca",3.175,42.6,"Juvenile"
"Prionace glauca",3.15,42.625,"Juvenile"
"Prionace glauca",9.713,42.2562,"Juvenile"
"Prionace glauca",-4.325,36.606,"Juvenile"
"Prionace glauca",-4.325,36.606,"Juvenile"
"Prionace glauca",-4.325,36.606,"Juvenile"
"Prionace glauca",-4.31,36.50728,"Juvenile"
"Prionace glauca",-4.325,36.606,"Juvenile"
"Prionace glauca",9.535,42.92,"Juvenile"
"Prionace glauca",9.337,43.012,"Juvenile"
"Prionace glauca",5.459,42.545,"Juvenile"
"Prionace glauca",5.46,42.58,"Juvenile"
"Prionace glauca",5.46,42.58,"Juvenile"
"Prionace glauca",5.46,42.58,"Juvenile"
"Prionace glauca",4.029,43.141,"Juvenile"
"Prionace glauca",10.375,42.85,"Juvenile"
"Prionace glauca",10.05,42.975,"Juvenile"
"Prionace glauca",9.475,43.275,"Juvenile"
"Prionace glauca",8.925,43.35,"Juvenile"
"Prionace glauca",8.425,43.225,"Juvenile"
"Prionace glauca",8.125,43.075,"Juvenile"
"Prionace glauca",8.3,42.875,"Juvenile"
"Prionace glauca",8.575,42.875,"Juvenile"
"Prionace glauca",8.55,42.8,"Juvenile"
"Prionace glauca",8.35,42.75,"Juvenile"
"Prionace glauca",8.15,42.65,"Juvenile"
"Prionace glauca",7.55,42.675,"Juvenile"
"Prionace glauca",7.375,42.525,"Juvenile"
"Prionace glauca",7.2,42.35,"Juvenile"
"Prionace glauca",7.4,42.425,"Juvenile"
"Prionace glauca",6.6,42.375,"Juvenile"
"Prionace glauca",7.525,42.45,"Juvenile"
"Prionace glauca",5.35,42.325,"Juvenile"
"Prionace glauca",4.925,42.1,"Juvenile"
"Prionace glauca",4.8,41.95,"Juvenile"
"Prionace glauca",4.375,41.875,"Juvenile"
"Prionace glauca",4.375,41.65,"Juvenile"
"Prionace glauca",4.5,42.3,"Juvenile"
"Prionace glauca",4.2,42.2,"Juvenile"
"Prionace glauca",4.15,42.35,"Juvenile"
"Prionace glauca",4.4,42.275,"Juvenile"
"Prionace glauca",4.675,42.175,"Juvenile"
"Prionace glauca",4.2,42.275,"Juvenile"
"Prionace glauca",4.05,42.45,"Juvenile"
"Prionace glauca",3.625,42.55,"Juvenile"
"Prionace glauca",3.325,42.6,"Juvenile"
"Prionace glauca",16.026,38.9495,"Juvenile"
"Prionace glauca",15.6,38.78235,"Juvenile"
"Prionace glauca",15.59,38.79228,"Juvenile"
"Prionace glauca",15.326,38.61886,"Juvenile"
"Prionace glauca",15.115,38.27007,"Juvenile"
"Prionace glauca",14.571,38.19321,"Juvenile"
"Prionace glauca",14.536,38.3066,"Juvenile"
"Prionace glauca",14.31,38.18365,"Juvenile"
"Prionace glauca",14.334,38.12057,"Juvenile"
"Prionace glauca",14.54,38.62164,"Juvenile"
"Prionace glauca",13.643,38.06834,"Juvenile"
"Prionace glauca",13.681,38.12439,"Juvenile"
